TWINS,https://github.com/NewCapital/TWINS-Core
TRIA,https://github.com/nevixa/triatoken_combicoin
NEVA,https://github.com/Nevacoin/nevacoin
NTRN,https://github.com/neutroncoin/neutron
NRO,https://github.com/neurocoin/neurocoin
NRP,https://github.com/neuralprotocol/NRPSmartContract
LYL,https://github.com/NemProject/nem.core
INCO,https://github.com/nemolab-project/incodium/
SC,https://github.com/NebulousLabs/Sia
NAVI,https://github.com/naviworld/navi-token/
NRVE,https://github.com/NarrativeCompany/tokensale-neo-smartcontract
XMY,https://github.com/myriadteam/myriadcoin/
MVL,https://github.com/mvlchain/mvltoken
MUT,https://github.com/mutualcoin/mutualcoin
MST,https://github.com/mustangcoin/mst-v3
KWATT,https://github.com/muditgrover/4new-crowdsale
MFIT,https://github.com/muayfitcoin/muayfitcoin/
SYNC,https://github.com/MsCollec/Sync2
MOX,https://github.com/mox-project/MoX
QBC,https://github.com/morinpa/QBC
MONK,https://github.com/MONKEYPROJECT/MonkeyV2
$$$,https://github.com/moneyfoundation/money
XMR,https://github.com/monero-project/monero
MONA,https://github.com/monacoinproject/monacoin
BITZ,https://github.com/MOJOv3/mojocoin
MLM,https://github.com/Mktcoin-official/Mktcoin
MITH,https://github.com/mithio/mithril-smart-contract
MNX,https://github.com/minexcoin/minexcoin
MIC,https://github.com/mindexcoin/Mindexcoin
GRIN,https://github.com/mimblewimble/grin
SPACE,https://github.com/midnight-miner/spacecoin
AMM,https://github.com/micro-money/prime
MRC,https://github.com/microcoinsource/microCoin_V3.0
METAL,https://github.com/Metalde/MetalCoin
XGR,https://github.com/Mesterlovesz74/GoldReserve
MEETONE,https://github.com/meet-one/documentation
MEDX,https://github.com/medibloc/erc20
TEK,https://github.com/maxxine/TEK
808,https://github.com/maxxine/808
MNP,https://github.com/MasterNodesPro/MNPCoin
MTNC,https://github.com/masternodecoin/masternodecoin
MGD,https://github.com/MassGrid/MassGrid
MARX,https://github.com/MARXCOIN01/MARX
SCORE,https://github.com/marksteven2017/Scorecoin/
DUO,https://github.com/marcetin/parallelcoin
BOST,https://github.com/mammix2/boostcoin-core
MAG,https://github.com/magnetwork/magnet
NKA,https://github.com/madross/incakoin-new/
MDC,https://github.com/madcoin-project/madcoin
MCRN,https://github.com/MacronCoin/Macron
MAC,https://github.com/machinecoin-project/machinecoin-core
LSTR,https://github.com/lunalabs/luna-smart-contract
LRM,https://github.com/lrmproject/LRMcoin
TIX,https://github.com/LotteryTickets/LotteryTickets
DGC,https://github.com/lomtax/digitalcoin
LOKI,https://github.com/loki-project/loki
LCS,https://github.com/LocalCoinSwap/cryptoshares
NCP,https://github.com/livenet123/Newton
LTC,https://github.com/litecoin-project/litecoin
LBTC,https://github.com/litebitcoins/litebitcoin
MEC,https://github.com/LIMXTEC/Megacoin
LGS,https://github.com/lgsproject/LogisCoin
XLC,https://github.com/leviarcoin/leviarcoin-src
LEPEN,https://github.com/LePenCoin/LePenCoin
LEO,https://github.com/Leocoin-project/LEOcoin
LGO,https://github.com/LegolasExchange/LegolasToken
LEAF,https://github.com/leafcoin/leafcoin
LANA,https://github.com/LanaCoin/lanacoin
RPM,https://github.com/LadoAlejandro/RepMe
KUSH,https://github.com/kushcoin-project/kushcoin
ERT,https://github.com/Krishtopa/ContractEristica
KOBO,https://github.com/kobocoin/Kobocoin
KIND,https://github.com/kindads/platform
KARMA,https://github.com/karmateam/karma
KNDC,https://github.com/KanadeCoin/kanadecoin/
KLKS,https://github.com/kalkulusteam/klks
JOT,https://github.com/juryonline/contracts
XJO,https://github.com/joulecoin/joulecoin
TIPS,https://github.com/jojapoppa/fedoratipscoin/tree/2.5.1
J,https://github.com/joincoin/joincoin
BTCD,https://github.com/jl777/btcd
MBL,https://github.com/jk14/mobilecash
JIYOX,https://github.com/jiyocoin/jiyox
JIYO,https://github.com/jiyocoin/jiyo-core
SGCC,https://github.com/JayNarv/sgc-gamebook
IXC,https://github.com/ixcore/ixcoin
IVZ,https://github.com/ivzdev/invisiblecoin
XTA,https://github.com/italocoin-project/italo
ISL,https://github.com/islacoin/islacoin
1337,https://github.com/ironsniper1/Elite-Source-2.0.1.2
IRD,https://github.com/iridiumdev/iridium
IOC,https://github.com/IOCoin/DIONS
AIB,https://github.com/iobond/aib
IHF,https://github.com/invictuscapital/IHF-smart-contracts
HOLD,https://github.com/InterstellarHoldings/InterstellarHoldings/
ADA,https://github.com/input-output-hk/cardano-sl/
INX,https://github.com/InMax-Exchange/INX-Token
XNK,https://github.com/InkProtocol/ink-protocol
IFLT,https://github.com/inflationcoin/inflationcoin
IFC,https://github.com/infinitecoin/infinitecoin
XCT,https://github.com/Infernoman/C-Bit
IMS,https://github.com/independentmoneysystem/IMSCoin
IMPS,https://github.com/Impulsecoin/ImpulseCoin
PX,https://github.com/iGotSpots/PX
IDOL,https://github.com/IDOL-COIN/IDOLCOIN
ICON,https://github.com/iconictoken/iconic
IBT,https://github.com/icobay/icobay
IBANK,https://github.com/ibankgroup/Ibank
HTML5,https://github.com/HTMLCOIN/HTML5
HTH,https://github.com/HTHcoin/HTH/
HST,https://github.com/HorizonState/token-sale
HNDC,https://github.com/HondaisCoin/HNDC
HWC,https://github.com/hollywoodcoin-project/HollyWoodCoin
HODL,https://github.com/HOdlcoin/HOdlcoin
HIGH,https://github.com/highgainqubit/highgain
XHI,https://github.com/hicoindev/hicoin
THC,https://github.com/hempcoin-project/hempcoin
HLM,https://github.com/heliumchain/helium
HB,https://github.com/heartbout/SmartContract/
HIGHT,https://github.com/Healkiller/Highcoin/
BIS,https://github.com/hclivess/Bismuth
XHV,https://github.com/havenprotocol/haven
HBX,https://github.com/hashbx/token-distribution
HPC,https://github.com/happycoinmaster/Happycoin
ACTP,https://github.com/hakanservet/Archetypal-Source-Code
HADE,https://github.com/HadePlatform/HadePlatformToken
GZRO,https://github.com/GZR0/GRZ0
NLG,https://github.com/Gulden/gulden-official
GTC,https://github.com/gtccoins/gtccoin
GSC,https://github.com/gscsocial/gsc-core
GRMD,https://github.com/GreenMed/Token
GRE,https://github.com/greencoin-dev/GreenCoinV2
GRPH,https://github.com/Graphcoin/source
GDC,https://github.com/GrandcoinGDC/Grandcoin
GOT,https://github.com/gonetwork-project/gonetwork-framework
GNT,https://github.com/golemfactory/golem
GRX,https://github.com/goldreward/grx-token/
GPKR,https://github.com/GoldPoker/GoldPoker-coin
TOTO,https://github.com/globaltouristteam/smartcontract
GLT,https://github.com/globaltoken/globaltoken
GJC,https://github.com/globaljobcoin/GJC
BSTY,https://github.com/GlobalBoost/GlobalBoost-Y
GIN,https://github.com/gincoin-dev/gincoin-core
RKT,https://github.com/Gibraltar-Blockchain-Exchange/rock-token
GIC,https://github.com/GiantPay/GiantCore
HAL,https://github.com/ghostlander/Halcyon
GSR,https://github.com/geysercoin/geysercoin
GTM,https://github.com/genterium-project/gentarium
GEERT,https://github.com/GeertAltCoin/Geertcoin
PROUD,https://github.com/Gaycoins/GAYcoin-Online
GMBC,https://github.com/gamblica-gmbc/gmbc
GMCN,https://github.com/GambleCoin-Project/GambleCoin
ORE,https://github.com/galactrum/galactrum
GNR,https://github.com/GainerCoin/GainerCoin
GOSS,https://github.com/g0ssipcoin/GossipCoinCore
FDC,https://github.com/futuredigitalcurrency/futuredigital
BLOC,https://github.com/furiousteam/BLOC
LOG,https://github.com/funkshelper/woodcore
FUNDZ,https://github.com/FundFantasy/TokenSale
PTC,https://github.com/FundacionPesetacoin/PesetacoinCore
NTO,https://github.com/fujinto/fujinto-smart-contract
URO,https://github.com/FuelCoinDev/FC2-Source
FREC,https://github.com/Freyrchain/FREC
FRC,https://github.com/freicoin/freicoin
FRAZ,https://github.com/frazcoin/frazCoin
FRK,https://github.com/franko-org/franko
DRP,https://github.com/frankbonnet/DCORP
FORK,https://github.com/forkcoindev/forkcoin/
FOIN,https://github.com/foinio/foin
VISIO,https://github.com/Fladirmacht/visioX/
UFO,https://github.com/fiscalobject/ufo
FNC,https://github.com/Fincoinltd/FNC
FTC,https://github.com/FeatherCoin/Feathercoin
FST,https://github.com/fastcoinproject/fastcoin/
FGC,https://github.com/FantasyGold/FantasyGold-Core
FAL,https://github.com/falconcoin/FalCoin
FAIR,https://github.com/FairCoinTeam/fair-coin
EXMR,https://github.com/eXMRcoin/Ethereum-Monero
BCD,https://github.com/eveybcd/BitcoinDiamond
EGC,https://github.com/EverGreenCoinDev/EverGreenCoin/
EUNO,https://github.com/Euno/eunowallet
EST,https://github.com/esportschain/esportstoken
EQT,https://github.com/equitrader/Equitrade
ALL,https://github.com/EpyxZ/Allion
EMC2,https://github.com/emc2foundation/einsteinium
EMB,https://github.com/EmberCoin/Ember/
DEM,https://github.com/emarkproject/eMark
AEC,https://github.com/emaratcoin/EmaratCoinProject
ELY,https://github.com/Elysian-ELY/Smart-Contract
BOLI,https://github.com/ElpidioMC/bolivarcoin
AREPA,https://github.com/ElpidioMC/Arepacoin/
LA,https://github.com/ElKornacio/contracts-early
ELD,https://github.com/electrumdark/Electrum-dark-token
PULSE,https://github.com/elcrypto/Pulse
ECN,https://github.com/ecoinclub/ecoin
EBST,https://github.com/eBoostCrypto/eBoost
EGG,https://github.com/eastercoindev/eggcoin
DBIX,https://github.com/dubaicoin-dbix/go-dubaicoin
DRXNE,https://github.com/droxdev/Drox
DGS,https://github.com/dragonglasscom/smart-contracts
DON,https://github.com/donationcoin-project/donationcoin
DOGE,https://github.com/dogecoin/dogecoin
DMD,https://github.com/DMDcoin/Diamond
DMB,https://github.com/DMBcryptocurrency/dmb
DIVI,https://github.com/Divicoin/Divi
DISK,https://github.com/diskdev/disk
WAGE,https://github.com/digiwage/digiwage
PND,https://github.com/DigitalPandacoin/pandacoin
DDX,https://github.com/dietbitcoin/dietbitcoin
STN,https://github.com/dhabitafx/steneum
DEV,https://github.com/Deviantcoin/Source
DVC,https://github.com/devcoin/core
DERO,https://github.com/deroproject/derosuite
ONION,https://github.com/deeponion/deeponion
DBG,https://github.com/DBGold/DBGold
DASHS,https://github.com/DASHSCRYPT/DASHScrypt
DASH,https://github.com/dashpay/dash
DASHG,https://github.com/DashGreenCoin/dashgreen
CURE,https://github.com/cygnusxi/CurecoinSource
CYDER,https://github.com/cyderenergy/cyder
STARS,https://github.com/cybernetik7/StarCash-Network-2.0
CVH,https://github.com/CVHCoin/CVH-Curriculum-Vitae
CTT,https://github.com/CTTDeveloperTeam/CTTCoin
CYL,https://github.com/CrystalToken/erc20contract
BBR,https://github.com/cryptozoidberg/boolberry
CTO,https://github.com/crypto-official/crypto
CJ,https://github.com/cryptojacks/CryptoJacks
CHE,https://github.com/CryptoHarbor/CryptoHarborExchange
RTH,https://github.com/CryptoFutureGmbH/RothariumToken
HONEY,https://github.com/cryptofun/honey/
ERA,https://github.com/cryptofun/blas
CFL,https://github.com/CryptoFlowCoin/CryptoFlowCoin
HBN,https://github.com/Crypto-Expert/HoboNickels
TOPAZ,https://github.com/cryptocoderz/topaz
INSN,https://github.com/CryptoCoderz/INSN
ESP,https://github.com/cryptocoderz/espers
KRL,https://github.com/Cryptense/KryllToken
YUP,https://github.com/crowdholding/yup-token
CGC,https://github.com/crowdgenie/smart-contract
CROP,https://github.com/Cropdev/CropDev
CREVA,https://github.com/crevacoin/creva
CRM,https://github.com/creamcoin/cream
CRAVE,https://github.com/Crave-Project/Crave-NG
COTN,https://github.com/cottoncoin/cottoncoin
CPY,https://github.com/copytrackio/cpy-contracts
XCPO,https://github.com/copicogithub1/copico
CAZ,https://github.com/copicogithub1/cazcoin
DAG,https://github.com/Constellation-Labs/constellation
COMP,https://github.com/compounddev/Compound-Coin
CMM,https://github.com/CommerciumBlockchain/Commercium
CMIT,https://github.com/COMIKETCOINdev/COMIKETCOIN
COLX,https://github.com/ColossusCoinXT/ColossusCoinXT/
GAM,https://github.com/collincrypto/gambitcrypto
CNUS,https://github.com/coinus/Cnus_CoinVerse
TYC,https://github.com/cointyro/tyrocoin
EVIL,https://github.com/coins4lunch/EvilCoin
CHESS,https://github.com/coinforchess/chesscoin
COFI,https://github.com/coinfi/coinfi
MMXVI,https://github.com/coin2016/MMXVI
COBRA,https://github.com/cobrabytes/CobraBytes/
COB,https://github.com/cobinhood/cobinhood-api-public
CTL,https://github.com/cntemple/Citadel/
CLOAK,https://github.com/CloakProject/Cloak2Public
GRN,https://github.com/chrysophylax69/granite
CRX,https://github.com/chronoscoin/Chronoscoin
CNC,https://github.com/CHNCoin/CHNCoin
CHAN,https://github.com/chancoin-core/chancoin
INFX,https://github.com/chainworksindustries/influx/
USDC,https://github.com/centrehq/centre-tokens
XQN,https://github.com/CedricProfit/Quotient
CEDEX,https://github.com/Cedex-Diamond-Exchange/contracts
CATO,https://github.com/CatoCoin/CatoCoin
CAT,https://github.com/CatcoinOfficial/CatcoinRelease
KASHH,https://github.com/cashhcointech/kashhcoin
D,https://github.com/carsenk/denarius
IOV,https://github.com/CarLiveChain/token-profile
CARE,https://github.com/carebitcoin/carebitcoin
BCARD,https://github.com/CARDbuyers/BCARD
CARBON,https://github.com/carboncointrust/CarboncoinCore
CPC,https://github.com/Capricoinofficial/Capricoin/
CNNC,https://github.com/cannationproject/cannation
CANN,https://github.com/cannabiscoindev/cannabiscoin420
CF,https://github.com/Californium/Californium
BZL,https://github.com/bzlcoin/bzlcoin
BUZZ,https://github.com/buzzcoin-project/BUZZ
BUNNY,https://github.com/BunnyToken/smartcontracts
XGOX,https://github.com/bumbacoin/xgox
BUMBA,https://github.com/bumbacoin/bumbacoin2-source
BTW,https://github.com/BTWhite/BTWChain
BTCP,https://github.com/BTCPrivate/BitcoinPrivate
BTA,https://github.com/BTA-BATA/Bataoshi/
BSTAR,https://github.com/bstarcoin/blackstar
BRIA,https://github.com/briastorm/briacoin
GLS,https://github.com/bretskiejr/glasscoin
BSC,https://github.com/BowscoinBSC/Bowscoin
CAP,https://github.com/bottlecaps-foundation/bottlecaps
BOLTT,https://github.com/Bolttcoindev/BolttCoin
BLN,https://github.com/Bolenum/Boleno
NAVY,https://github.com/BoatPilotNAVI/TGE
BNX,https://github.com/bnrtx/bnrtxcoin/
BLU,https://github.com/bluecoiner/bluecoin-new
VEE,https://github.com/BLOCKvIO/documentation
BOXX,https://github.com/Blockpartyticketing/ERC20Token/
BND,https://github.com/blocknodetech/blocknode
BLTG,https://github.com/Block-Logic-Technology-Group/bltg
BCDN,https://github.com/Blockcdnteam/BCDNICO
BLCR,https://github.com/blcrproject/BlacerCoin
BLAST,https://github.com/blastdev/blast-core/releases/tag/v1.3.0.0
ZNY,https://github.com/bitzeny/bitzeny
CGEN,https://github.com/bitvier/communitygeneration
BWT,https://github.com/bittwatt/BittWattToken
BXT,https://github.com/BitTokens/BitToken
BITS,https://github.com/bitstar/bitstar
BSX,https://github.com/Bitspacedev/BitSpace/
BSR,https://github.com/BITSOAR/wallet
BITX,https://github.com/BitScreenerTech/SmartContracts
BITOK,https://github.com/bitokproject/bitok
VASH,https://github.com/Bit-Net/vash
BTG,https://github.com/bitgem/bitgem
BITF,https://github.com/BitFdev/BitF-source-code
BTCZ,https://github.com/bitcoinz-pod/bitcoinz
BTCS,https://github.com/bitcoin-scrypt/bitcoin-scrypt
BTCN,https://github.com/Bitcoinote/Bitcoinote-Core
