STAK,https://lab.straks.co/explore/projects
ZP,https://gitlab.com/zenprotocol/zenprotocol
XTZ,https://gitlab.com/tezos/tezos
NCC,https://gitlab.com/neurochaintech
PIRL,https://git.pirl.io/community/pirl
EGEM,https://git.egem.io/team
